r,mass_m
6.240999999999911,0.005258479632395417
6.250999999999911,0.005282918887386322
6.26099999999991,0.005307429575164339
6.27099999999991,0.005332011767644642
6.28099999999991,0.005356665536555571
6.29099999999991,0.005381390953438461
6.30099999999991,0.0054061880896474675
6.310999999999909,0.005431057016349397
6.320999999999909,0.005455997804523533
6.330999999999909,0.005481010524961466
6.340999999999909,0.005506095248266927
6.3509999999999085,0.005531252044855611
6.360999999999908,0.0055564809849550124
6.370999999999908,0.005581782138604257
6.380999999999908,0.005607155575653932
6.390999999999908,0.005632601365765917
6.400999999999907,0.0056581195784132215
6.410999999999907,0.005683710282879816
6.420999999999907,0.005709373548260465
6.430999999999907,0.005735109443460565
6.440999999999907,0.005760918037195976
6.450999999999906,0.0057867993979928605
6.460999999999906,0.005812753594187518
6.470999999999906,0.005838780693926224
6.480999999999906,0.005864880765165064
6.4909999999999055,0.005891053875669777
6.500999999999905,0.005917300093015589
6.510999999999905,0.005943619484587053
6.520999999999905,0.005970012117577892
6.530999999999905,0.005996478058990837
6.5409999999999044,0.006023017375637468
6.550999999999904,0.006049630134138055
6.560999999999904,0.006076316400921403
6.570999999999904,0.006103076242224689
6.580999999999904,0.00612990972409331
6.590999999999903,0.006156816912380725
6.600999999999903,0.006183797872748299
6.610999999999903,0.00621085267066515
6.620999999999903,0.00623798137140799
6.6309999999999025,0.006265184040060975
6.640999999999902,0.00629246074151555
6.650999999999902,0.006319811540470295
6.660999999999902,0.006347236501430775
6.670999999999902,0.006374735688709387
6.6809999999999015,0.006402309166425207
6.690999999999901,0.0064299569985038435
6.700999999999901,0.006457679248677284
6.710999999999901,0.006485475980483746
6.720999999999901,0.00651334725726753
6.7309999999999,0.006541293142178869
6.7409999999999,0.0065693136981737794
6.7509999999999,0.006597408988013919
6.7609999999999,0.0066255790742664345
6.7709999999998995,0.006653824019303821
6.780999999999899,0.006682143885303769
6.790999999999899,0.006710538734249029
6.800999999999899,0.006739008627927257
6.810999999999899,0.00676755362793088
6.8209999999998985,0.006796173795656945
6.830999999999898,0.006824869192306982
6.840999999999898,0.006853639878886858
6.850999999999898,0.006882485916206639
6.860999999999898,0.006911407364880446
6.870999999999897,0.006940404285326315
6.880999999999897,0.0069694767377660605
6.890999999999897,0.006998624782225131
6.900999999999897,0.007027848478532475
6.910999999999897,0.007057147886320399
6.920999999999896,0.007086523065024434
6.930999999999896,0.007115974073883195
6.940999999999896,0.007145500971938249
6.950999999999896,0.0071751038180339725
6.9609999999998955,0.007204782670817424
6.970999999999895,0.007234537588738202
6.980999999999895,0.007264368630048318
6.990999999999895,0.007294275852802058
7.000999999999895,0.007324259314855851
7.010999999999894,0.007354319073868137
7.020999999999894,0.007384455187299236
7.030999999999894,0.007414667712411215
7.040999999999894,0.0074449567062677595
7.050999999999894,0.007475322225734042
7.060999999999893,0.007505764327476593
7.070999999999893,0.007536283067963174
7.080999999999893,0.007566878503462644
7.090999999999893,0.007597550690044839
7.1009999999998925,0.007628299683580439
7.110999999999892,0.007659125539740844
7.120999999999892,0.00769002831399805
7.130999999999892,0.007721008061624518
7.140999999999892,0.007752064837693056
7.150999999999891,0.007783198697076691
7.160999999999891,0.007814409694448547
7.170999999999891,0.007845697884281716
7.180999999999891,0.007877063320849148
7.190999999999891,0.007908506058223517
7.20099999999989,0.007940026150277106
7.21099999999989,0.007971623650681686
7.22099999999989,0.008003298612908393
7.23099999999989,0.008035051090227611
7.2409999999998895,0.008066881135708855
7.250999999999889,0.008098788802220647
7.260999999999889,0.008130774142430401
7.270999999999889,0.008162837208804312
7.280999999999889,0.008194978053607228
7.2909999999998885,0.008227196728902543
7.300999999999888,0.008259493286552077
7.310999999999888,0.008291867778215964
7.320999999999888,0.008324320255352536
7.330999999999888,0.00835685076921821
7.340999999999887,0.008389459370867377
7.350999999999887,0.008422146111152285
7.360999999999887,0.008454911040722931
7.370999999999887,0.008487754210026947
7.3809999999998865,0.008520675669309495
7.390999999999886,0.008553675468613147
7.400999999999886,0.008586753657777786
7.410999999999886,0.008619910286440493
7.420999999999886,0.008653145404035435
7.4309999999998855,0.00868645905979376
7.440999999999885,0.008719851302743498
7.450999999999885,0.008753322181709437
7.460999999999885,0.008786871745313033
7.470999999999885,0.0088205000419723
7.480999999999884,0.008854207119901703
7.490999999999884,0.008887993027112049
7.500999999999884,0.008921857811410397
7.510999999999884,0.008955801520399946
7.520999999999884,0.008989824201479934
7.530999999999883,0.009023925901845534
7.540999999999883,0.00905810666848776
7.550999999999883,0.009092366548193356
7.560999999999883,0.009126705587544708
7.5709999999998825,0.009161123832919733
7.580999999999882,0.00919562133049179
7.590999999999882,0.009230198126229576
7.600999999999882,0.00926485426589703
7.610999999999882,0.009299589795053236
7.620999999999881,0.009334404759052327
7.630999999999881,0.00936929920304339
