r,a,b,c,d,m,R
2.360099999999994,0.03266874770325051,0.0,0.0,0.0,0.0002973102774817272,-0.0005415140222848833
2.3700999999999937,0.032666159096284564,0.0,0.0,0.0,0.0003010865045951574,-0.0005414139159917205
2.3800999999999934,0.03266355966817908,0.0,0.0,0.0,0.00030489432964639736,-0.0005413133983850166
2.3900999999999932,0.032660949420519114,0.0,0.0,0.0,0.00030873387918587303,-0.0005412124696393144
2.400099999999993,0.032658328354896626,0.0,0.0,0.0,0.0003126052796794633,-0.0005411111299298849
2.410099999999993,0.03265569647291053,0.0,0.0,0.0,0.00031650865750816473,-0.0005410093794327253
2.4200999999999926,0.03265305377616666,0.0,0.0,0.0,0.00032044413896775616,-0.0005409072183245598
2.4300999999999924,0.03265040026627781,0.0,0.0,0.0,0.00032441185026846385,-0.0005408046467828386
2.440099999999992,0.032647735944863684,0.0,0.0,0.0,0.0003284119175346265,-0.000540701664985739
2.450099999999992,0.03264506081355095,0.0,0.0,0.0,0.0003324444668043608,-0.0005405982731121633
2.4600999999999917,0.03264237487397321,0.0,0.0,0.0,0.0003365096240292273,-0.0005404944713417398
2.4700999999999915,0.032639678127770994,0.0,0.0,0.0,0.0003406075150738961,-0.0005403902598548225
2.4800999999999913,0.032636970576591796,0.0,0.0,0.0,0.0003447382657158133,-0.0005402856388324899
2.490099999999991,0.03263425222209005,0.0,0.0,0.0,0.00034890200164486735,-0.000540180608456546
2.500099999999991,0.032631523065927134,0.0,0.0,0.0,0.0003530988484630557,-0.0005400751689095193
2.5100999999999907,0.03262878310977138,0.0,0.0,0.0,0.00035732893168415194,-0.0005399693203746622
2.5200999999999905,0.03262603235529807,0.0,0.0,0.0,0.0003615923767333728,-0.0005398630630359518
2.5300999999999902,0.03262327080418943,0.0,0.0,0.0,0.00036588930894704584,-0.0005397563970780886
2.54009999999999,0.03262049845813466,0.0,0.0,0.0,0.000370219853572277,-0.000539649322686497
2.55009999999999,0.03261771531882989,0.0,0.0,0.0,0.0003745841357666188,-0.0005395418400473244
2.5600999999999896,0.032614921387978224,0.0,0.0,0.0,0.00037898228059773817,-0.0005394339493474412
2.5700999999999894,0.03261211666728972,0.0,0.0,0.0,0.0003834144130430854,-0.0005393256507744406
2.580099999999989,0.03260930115848139,0.0,0.0,0.0,0.0003878806579895626,-0.0005392169445166388
2.590099999999989,0.03260647486327721,0.0,0.0,0.0,0.00039238114023319276,-0.0005391078307630727
2.6000999999999888,0.03260363778340813,0.0,0.0,0.0,0.00039691598447878914,-0.0005389983097035024
2.6100999999999885,0.032600789920612036,0.0,0.0,0.0,0.0004014853153396246,-0.0005388883815284093
2.6200999999999883,0.03259793127663381,0.0,0.0,0.0,0.0004060892573371016,-0.0005387780464289958
2.630099999999988,0.03259506185322528,0.0,0.0,0.0,0.00041072793490042205,-0.0005386673045971854
2.640099999999988,0.032592181652145245,0.0,0.0,0.0,0.0004154014723662578,-0.0005385561562256221
2.6500999999999877,0.032589290675159484,0.0,0.0,0.0,0.0004201099939784211,-0.0005384446015076709
2.6600999999999875,0.032586388924040734,0.0,0.0,0.0,0.0004248536238875355,-0.0005383326406374166
2.6700999999999873,0.03258347640056872,0.0,0.0,0.0,0.00042963248615070687,-0.0005382202738096634
2.680099999999987,0.03258055310653011,0.0,0.0,0.0,0.00043444670473119496,-0.000538107501219936
2.690099999999987,0.03257761904371858,0.0,0.0,0.0,0.00043929640349808487,-0.0005379943230644773
2.7000999999999866,0.03257467421393477,0.0,0.0,0.0,0.00044418170622595904,-0.0005378807395402493
