r,omega,theta,phi,rho,mass
0.2601,-3.4121328029669744,0.0,0.7853991900372552,0.0,0.0007374724702157206
0.2701,-3.4121414335886966,0.0,0.785399191839404,0.0,0.000825844930049086
0.2801,-3.4121503937099527,0.0,0.7853991937091941,0.0,0.0009210094347300206
0.29009999999999997,-3.412159683774918,0.0,0.7853991956466516,0.0,0.0010232174482711993
0.3001,-3.4121693042457184,0.0,0.785399197651841,0.0,0.0011327204346692596
0.3101,-3.4121792556024335,0.0,0.7853991997248654,0.0,0.0012497698579047988
0.3201,-3.412189538343092,0.0,0.7853992018658664,0.0,0.0013746171819423764
0.3301,-3.412200152983677,0.0,0.7853992040750247,0.0,0.0015075138707305136
0.3401,-3.4122111000581214,0.0,0.7853992063525589,0.0,0.001648711388201692
0.3501,-3.4122223801183105,0.0,0.7853992086987267,0.0,0.0017984611982723568
0.3601,-3.412233993734081,0.0,0.785399211113824,0.0,0.0019570147648429125
0.3701,-3.412245941493222,0.0,0.7853992135981859,0.0,0.0021246235517977277
0.3801,-3.4122582240014743,0.0,0.7853992161521854,0.0,0.00230153902300513
0.3901,-3.412270841882529,0.0,0.7853992187762345,0.0,0.0024880126423174106
0.4001,-3.412283795778031,0.0,0.7853992214707839,0.0,0.0026842958735708205
0.4101,-3.412297086347575,0.0,0.7853992242363224,0.0,0.002890640180585572
0.4201,-3.412310714268709,0.0,0.785399227073378,0.0,0.003107297027165841
0.4301,-3.4123246802369316,0.0,0.7853992299825168,0.0,0.003334517877099764
0.4401,-3.4123389849656935,0.0,0.7853992329643438,0.0,0.003572554194159438
0.4501,-3.4123536291863976,0.0,0.7853992360195025,0.0,0.0038216574421009236
0.4601,-3.4123686136483973,0.0,0.785399239148675,0.0,0.004082079084664241
0.4701,-3.412383939118999,0.0,0.7853992423525821,0.0,0.0043540705855733735
0.48009999999999997,-3.412399606383461,0.0,0.7853992456319829,0.0,0.004637883408536262
0.4901,-3.4124156162449912,0.0,0.7853992489876754,0.0,0.004933769017244814
0.5001,-3.412431969524752,0.0,0.7853992524204962,0.0,0.0052419788753749
0.5101,-3.4124486670618546,0.0,0.7853992559313203,0.0,0.005562764446586344
0.5201,-3.412465709713365,0.0,0.7853992595210614,0.0,0.005896377194522937
